Wed Aug 26 16:20:00 2026    /workspace/jaseci_external_tools/linked_list/profiles/policy_oracle/limit_250/Traverse/trial_4/jac_server.prof

         1761510 function calls (1723074 primitive calls) in 1.973 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      2/1    0.000    0.000    1.979    1.979 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
   4032/1    0.012    0.000    1.979    1.979 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
   4031/1    0.004    0.000    1.979    1.979 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
   4031/1    0.007    0.000    1.975    1.975 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
      2/1    0.002    0.001    1.967    1.967 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
     4000    0.003    0.000    1.837    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
     1000    0.001    0.000    1.825    0.002 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
     1000    0.006    0.000    1.823    0.002 /workspace/jaseci_external_tools/linked_list/main.jac:14(visit_item)
     1000    0.004    0.000    1.681    0.002 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
     1000    0.007    0.000    1.666    0.002 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
        1    0.000    0.000    1.657    1.657 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    1.647    1.647 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
        1    0.005    0.005    1.533    1.533 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:163(_visit_recursive)
     1000    0.004    0.000    1.489    0.001 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:77(_materialize_ids)
      999    0.011    0.000    1.482    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:204(batch_get)
      749    0.007    0.000    0.714    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:138(batch_get)
     1498    0.003    0.000    0.611    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
     1498    0.011    0.000    0.608    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
3000/2999    0.003    0.000    0.575    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
1750/1624    0.001    0.000    0.548    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1165(__next__)
1750/1624    0.004    0.000    0.536    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1135(next)
1504/1501    0.007    0.000    0.530    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1053(_refresh)
  753/751    0.005    0.000    0.517    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:970(_send_message)
 1506/751    0.004    0.000    0.506    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/_csot.py:118(csot_wrapper)
  753/751    0.002    0.000    0.498    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1906(_run_operation)
  753/751    0.004    0.000    0.496    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2040(_retryable_read)
     1498    0.003    0.000    0.493    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
     1498    0.004    0.000    0.490    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
  753/751    0.002    0.000    0.487    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1995(_retry_internal)
  753/751    0.001    0.000    0.483    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2793(run)
  753/751    0.002    0.000    0.478    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:3022(_read)
     1748    0.005    0.000    0.447    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
     1750    0.004    0.000    0.422    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
     1750    0.003    0.000    0.414    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
     3005    0.011    0.000    0.408    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:48(_read_from_socket)
  753/752    0.001    0.000    0.407    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1940(_cmd)
  754/752    0.002    0.000    0.405    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/helpers.py:46(inner)
2499/1750    0.005    0.000    0.405    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:24(_read_response)
  753/752    0.010    0.000    0.403    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/server.py:137(run_operation)
     2499    0.005    0.000    0.399    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:111(readline)
     3005    0.390    0.000    0.390    0.000 {method 'recv' of '_socket.socket' objects}
      749    0.005    0.000    0.390    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
      999    0.001    0.000    0.346    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
  753/752    0.001    0.000    0.334    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/pool.py:450(receive_message)
  754/753    0.003    0.000    0.333    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:746(receive_message)
1508/1505    0.006    0.000    0.331    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:325(receive_data)
1549/1532    0.001    0.000    0.326    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:468(recv_into)
      749    0.002    0.000    0.301    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:80(batch_get)
      749    0.002    0.000    0.296    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2224(mget)
     3003    0.007    0.000    0.193    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
     3752    0.002    0.000    0.190    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
20250/5250    0.046    0.000    0.188    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
     9247    0.024    0.000    0.173    0.000 /usr/local/lib/python3.14t/uuid.py:178(__init__)
      999    0.002    0.000    0.168    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
      999    0.014    0.000    0.165    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
      749    0.003    0.000    0.149    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:161(_load_anchor)
     1000    0.003    0.000    0.123    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:244(plan_chain_ordered)
        1    0.000    0.000    0.114    0.114 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:176(_sv_on_complete)
        1    0.001    0.001    0.111    0.111 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:201(commit)
     3752    0.034    0.000    0.092    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:116(_serialize_attrs)
     5503    0.010    0.000    0.079    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
3001/2999    0.007    0.000    0.072    0.000 /usr/local/lib/python3.14t/site-packages/redis/utils.py:235(wrapper)
22915/19865    0.009    0.000    0.069    0.000 {built-in method builtins.next}
     1750    0.017    0.000    0.062    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:146(pack)
     1000    0.001    0.000    0.062    0.000 /workspace/jaseci/jac/jaclang/jac0core/archetype.jac:184(get_topology_index)
     1500    0.003    0.000    0.062    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1306(send_command)
        1    0.006    0.006    0.061    0.061 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:99(decode)
      250    0.001    0.000    0.059    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
     1000    0.052    0.000    0.056    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:66(resolve_chain_ordered)
        1    0.001    0.001    0.055    0.055 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:144(sync)
1506/1505    0.002    0.000    0.053    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1871(_conn_from_server)
     1500    0.007    0.000    0.050    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:3004(get_connection)
     4030    0.003    0.000    0.048    0.000 /usr/local/lib/python3.14t/inspect.py:3247(bind_partial)
     5503    0.008    0.000    0.047    0.000 /usr/local/lib/python3.14t/json/encoder.py:185(encode)
      999    0.002    0.000    0.047    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:385(promote_raw)
43666/42572    0.008    0.000    0.047    0.000 {built-in method builtins.len}
