node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,,enabled,2282.924,811.846,909.957,1321.477,7269.164,0.000
