node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms
,,10,enabled,1040.098,61.610,78.859,896.701,1325.198,53.590
,,10,enabled,1047.659,61.239,78.934,904.527,1314.257,53.546
,,10,enabled,1035.943,61.278,78.482,893.218,1302.970,52.860
,,10,enabled,1046.551,62.483,79.702,901.388,1317.443,54.015
,,10,enabled,1034.694,61.001,78.631,892.129,1294.243,53.179
,,10,enabled,1027.759,60.020,78.138,886.661,1298.435,53.271
,,10,enabled,1034.891,61.018,78.501,892.440,1311.150,53.067
,,10,enabled,1035.751,61.139,80.850,890.714,1293.043,55.672
,,10,enabled,1031.080,61.460,78.013,888.655,1273.356,52.955
,,10,enabled,1040.273,63.097,79.226,895.009,1315.468,53.877
