Wed Aug 26 16:50:13 2026    /workspace/jaseci_external_tools/linked_list/profiles/policy_coaccess-pooled-N10/limit_1000/Traverse/trial_4/jac_server.prof

         1137592 function calls (1099826 primitive calls) in 0.887 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4000    0.003    0.000    1.004    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
      2/1    0.000    0.000    0.893    0.893 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
   4032/1    0.013    0.000    0.893    0.893 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
   4031/1    0.004    0.000    0.893    0.893 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
   4031/1    0.007    0.000    0.889    0.889 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
     1000    0.001    0.000    0.887    0.001 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
      2/1    0.001    0.001    0.879    0.879 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
     1000    0.006    0.000    0.705    0.001 /workspace/jaseci_external_tools/linked_list/main.jac:14(visit_item)
     1000    0.004    0.000    0.690    0.001 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
     1000    0.007    0.000    0.603    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
        1    0.000    0.000    0.507    0.507 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    0.499    0.499 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
     1000    0.003    0.000    0.472    0.000 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:77(_materialize_ids)
        1    0.005    0.005    0.356    0.356 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:163(_visit_recursive)
4078/3719    0.008    0.000    0.354    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/encoders.py:14(encode)
 1036/744    0.007    0.000    0.302    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:146(pack)
      999    0.005    0.000    0.283    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:204(batch_get)
      966    0.002    0.000    0.227    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
4071/3709    0.009    0.000    0.224    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
     3003    0.008    0.000    0.224    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
      999    0.002    0.000    0.186    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
      999    0.003    0.000    0.180    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:385(promote_raw)
      999    0.015    0.000    0.175    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
     3036    0.002    0.000    0.175    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
15238/3102    0.042    0.000    0.171    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
     4000    0.003    0.000    0.147    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:86(_current_scope)
        1    0.000    0.000    0.142    0.142 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:176(_sv_on_complete)
        1    0.001    0.001    0.138    0.138 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:201(commit)
  999/929    0.001    0.000    0.123    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
9963/8434    0.026    0.000    0.104    0.000 /usr/local/lib/python3.14t/uuid.py:178(__init__)
4071/3737    0.009    0.000    0.095    0.000 /usr/local/lib/python3.14t/json/encoder.py:185(encode)
 1032/883    0.003    0.000    0.088    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
     3036    0.031    0.000    0.084    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:116(_serialize_attrs)
  968/289    0.003    0.000    0.083    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:146(find_raw)
178611/176695    0.034    0.000    0.080    0.000 {built-in method builtins.isinstance}
 1036/882    0.002    0.000    0.076    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
     4030    0.003    0.000    0.069    0.000 /usr/local/lib/python3.14t/inspect.py:3247(bind_partial)
14339/14089    0.005    0.000    0.067    0.000 {method 'encode' of 'str' objects}
     1000    0.004    0.000    0.066    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:244(plan_chain_ordered)
 1034/611    0.001    0.000    0.063    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1165(__next__)
     1000    0.055    0.000    0.060    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:66(resolve_chain_ordered)
    37/34    0.000    0.000    0.057    0.002 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1906(_run_operation)
    37/34    0.000    0.000    0.056    0.002 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2040(_retryable_read)
    74/34    0.000    0.000    0.055    0.002 /usr/local/lib/python3.14t/site-packages/pymongo/_csot.py:118(csot_wrapper)
       33    0.000    0.000    0.054    0.002 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:138(batch_get)
     4030    0.030    0.000    0.054    0.000 /usr/local/lib/python3.14t/inspect.py:3098(_bind)
    37/34    0.000    0.000    0.053    0.002 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1995(_retry_internal)
16195/15785    0.015    0.000    0.052    0.000 /usr/local/lib/python3.14t/uuid.py:331(__str__)
 1036/890    0.002    0.000    0.051    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
  966/911    0.001    0.000    0.050    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1650(execute_command)
    37/34    0.000    0.000    0.050    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:3022(_read)
  966/893    0.002    0.000    0.044    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:384(store_raw)
     1000    0.003    0.000    0.043    0.000 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1144(log_report)
33472/33235    0.008    0.000    0.040    0.000 {method 'append' of 'list' objects}
 1034/628    0.001    0.000    0.038    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1135(next)
    37/34    0.000    0.000    0.038    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:970(_send_message)
    72/69    0.000    0.000    0.036    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1053(_refresh)
       66    0.000    0.000    0.035    0.001 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
    37/34    0.000    0.000    0.034    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2793(run)
       66    0.000    0.000    0.033    0.001 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
    37/36    0.000    0.000    0.032    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/pool.py:450(receive_message)
30099/28794    0.007    0.000    0.032    0.000 {built-in method builtins.len}
16195/15947    0.009    0.000    0.032    0.000 /usr/local/lib/python3.14t/uuid.py:398(hex)
4071/3804    0.028    0.000    0.032    0.000 /usr/local/lib/python3.14t/json/encoder.py:207(iterencode)
  195/184    0.001    0.000    0.032    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:468(recv_into)
    37/35    0.000    0.000    0.031    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1940(_cmd)
    38/36    0.000    0.000    0.031    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/helpers.py:46(inner)
      999    0.010    0.000    0.030    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:131(_deserialize_archetype)
     3036    0.030    0.000    0.030    0.000 {built-in method builtins.dir}
 1069/901    0.002    0.000    0.030    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:24(_read_response)
       33    0.000    0.000    0.030    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:80(batch_get)
       66    0.000    0.000    0.029    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
    37/35    0.000    0.000    0.029    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/server.py:137(run_operation)
    76/75    0.000    0.000    0.029    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:325(receive_data)
       66    0.000    0.000    0.028    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
     1999    0.010    0.000    0.027    0.000 /workspace/jaseci/jac/jaclang/runtimelib/memory.jac:107(_tiered_access_log)
    38/37    0.000    0.000    0.027    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:746(receive_message)
  136/105    0.000    0.000    0.027    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
 1069/942    0.001    0.000    0.027    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:111(readline)
  193/184    0.025    0.000    0.026    0.000 {method 'recv_into' of '_socket.socket' objects}
     4000    0.005    0.000    0.026    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:20(_get_col)
