Wed Aug 26 16:29:33 2026    /workspace/jaseci_external_tools/linked_list/profiles/policy_oracle/limit_1250/Traverse/trial_1/jac_server.prof

         1116234 function calls (1080829 primitive calls) in 0.788 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     4000    0.004    0.000    1.113    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
     1000    0.001    0.000    0.983    0.001 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
     1000    0.006    0.000    0.825    0.001 /workspace/jaseci_external_tools/linked_list/main.jac:14(visit_item)
      2/1    0.000    0.000    0.794    0.794 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
   4032/1    0.013    0.000    0.794    0.794 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
   4031/1    0.005    0.000    0.794    0.794 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
   4031/1    0.007    0.000    0.791    0.791 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
      2/1    0.001    0.000    0.777    0.777 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
        1    0.000    0.000    0.502    0.502 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    0.493    0.493 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
4005/3842    0.010    0.000    0.484    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
     1000    0.004    0.000    0.404    0.000 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
        1    0.007    0.007    0.368    0.368 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:163(_visit_recursive)
     1000    0.007    0.000    0.336    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
     3003    0.008    0.000    0.316    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
      999    0.003    0.000    0.307    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
 1001/812    0.006    0.000    0.261    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:146(pack)
  999/958    0.002    0.000    0.220    0.000 /workspace/jaseci/jac/jaclang/runtimelib/utils.jac:53(storage_key)
     1000    0.003    0.000    0.218    0.000 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:77(_materialize_ids)
      999    0.004    0.000    0.208    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:204(batch_get)
4004/3769    0.008    0.000    0.195    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/encoders.py:14(encode)
      999    0.003    0.000    0.192    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:385(promote_raw)
177462/174504    0.034    0.000    0.183    0.000 {built-in method builtins.isinstance}
      999    0.003    0.000    0.180    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
      999    0.014    0.000    0.172    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
     3003    0.002    0.000    0.160    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
15007/3003    0.038    0.000    0.156    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
5083/5019    0.003    0.000    0.151    0.000 {method 'join' of 'bytes' objects}
4005/3857    0.008    0.000    0.128    0.000 /usr/local/lib/python3.14t/json/encoder.py:185(encode)
        1    0.000    0.000    0.125    0.125 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:176(_sv_on_complete)
9996/9616    0.024    0.000    0.093    0.000 /usr/local/lib/python3.14t/uuid.py:178(__init__)
      999    0.003    0.000    0.081    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
 1001/361    0.003    0.000    0.080    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:146(find_raw)
     3003    0.029    0.000    0.076    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:116(_serialize_attrs)
  999/965    0.002    0.000    0.073    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
     1000    0.003    0.000    0.063    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:244(plan_chain_ordered)
  999/935    0.002    0.000    0.061    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:384(store_raw)
21991/20549    0.008    0.000    0.060    0.000 /usr/local/lib/python3.14t/uuid.py:319(__hash__)
     4030    0.004    0.000    0.060    0.000 /usr/local/lib/python3.14t/inspect.py:3247(bind_partial)
     1000    0.050    0.000    0.055    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:66(resolve_chain_ordered)
     4030    0.029    0.000    0.050    0.000 /usr/local/lib/python3.14t/inspect.py:3098(_bind)
15996/15533    0.014    0.000    0.050    0.000 /usr/local/lib/python3.14t/uuid.py:331(__str__)
     1001    0.003    0.000    0.049    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
     1000    0.003    0.000    0.042    0.000 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1144(log_report)
        2    0.000    0.000    0.042    0.021 /workspace/jaseci/jac-scale/jac_scale/memory_hierarchy.jac:41(_get_db_config)
4005/3885    0.025    0.000    0.039    0.000 /usr/local/lib/python3.14t/json/encoder.py:207(iterencode)
     1999    0.009    0.000    0.034    0.000 /workspace/jaseci/jac/jaclang/runtimelib/memory.jac:107(_tiered_access_log)
     3000    0.002    0.000    0.033    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:15(_e_key)
      999    0.010    0.000    0.027    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:131(_deserialize_archetype)
      172    0.000    0.000    0.027    0.000 /usr/local/lib/python3.14t/pathlib/__init__.py:841(<genexpr>)
15996/15731    0.009    0.000    0.026    0.000 /usr/local/lib/python3.14t/uuid.py:398(hex)
     1001    0.002    0.000    0.026    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
     3003    0.026    0.000    0.026    0.000 {built-in method builtins.dir}
     4000    0.004    0.000    0.024    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:20(_get_col)
      166    0.000    0.000    0.024    0.000 /usr/local/lib/python3.14t/pathlib/__init__.py:823(_from_dir_entry)
     4000    0.003    0.000    0.024    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:86(_current_scope)
29437/28147    0.007    0.000    0.023    0.000 {built-in method builtins.len}
   151/43    0.001    0.000    0.023    0.001 /usr/local/lib/python3.14t/site-packages/pymongo/network_layer.py:468(recv_into)
     1000    0.001    0.000    0.023    0.000 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1376(get_console)
      4/1    0.000    0.000    0.022    0.022 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1906(_run_operation)
      4/1    0.000    0.000    0.022    0.022 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2040(_retryable_read)
