Tue Aug 25 21:07:53 2026    /workspace/jaseci_external_tools/littlex5/profiles/policy_coaccess-pooled-N5/limit_7500/load_feed/trial_10/jac_server.prof

         16128439 function calls (15387442 primitive calls) in 10.804 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10203    0.008    0.000   18.452    0.002 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
      2/1    0.000    0.000   10.847   10.847 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
  51042/1    0.091    0.000   10.847   10.847 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
    40808    0.032    0.000    9.434    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
143749/143466    0.035    0.000    9.218    0.000 {built-in method builtins.next}
    61143    0.018    0.000    9.211    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    9.192    4.596 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/topology.py:556(on_change)
        2    0.000    0.000    9.192    4.596 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/topology.py:485(_process_change)
  232/118    0.000    0.000    9.179    0.078 /usr/local/lib/python3.14t/contextlib.py:145(__exit__)
  122/115    0.002    0.000    9.120    0.079 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/pool.py:1092(checkout)
10359/10358    0.004    0.000    9.118    0.001 /usr/local/lib/python3.14t/logging/__init__.py:1769(isEnabledFor)
       61    0.000    0.000    9.115    0.149 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/pool.py:1326(checkin)
        2    0.000    0.000    9.114    4.557 /usr/local/lib/python3.14t/logging/__init__.py:1755(getEffectiveLevel)
    10203    0.029    0.000    8.527    0.001 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
    10203    0.052    0.000    8.424    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
        1    0.000    0.000    7.705    7.705 /workspace/jaseci_external_tools/littlex5/server.jac:245(collect)
    10001    0.040    0.000    7.488    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:388(execute_plan)
 7498/505    0.015    0.000    6.976    0.014 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
     9699    0.024    0.000    4.305    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:141(execute_plan)
17487/10596    0.044    0.000    4.078    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
     9943    0.051    0.000    3.875    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
17441/13661    0.022    0.000    3.573    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
17495/12064    0.033    0.000    3.523    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
19986/19595    0.017    0.000    3.368    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
    68140    0.042    0.000    3.240    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:20(_get_col)
        1    0.004    0.004    3.046    3.046 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:138(_execute_pushdown)
     9989    0.018    0.000    2.984    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
     9989    0.063    0.000    2.957    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
    30757    0.076    0.000    2.736    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
374095/90193    0.537    0.000    2.459    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
    40700    0.024    0.000    2.444    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
     9989    0.017    0.000    2.319    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
     9989    0.020    0.000    2.289    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
     9899    0.037    0.000    2.282    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:161(_load_anchor)
    44323    0.015    0.000    2.210    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:10(_n_key)
    10251    0.021    0.000    2.049    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
3064773/2992874    0.474    0.000    1.956    0.000 {built-in method builtins.isinstance}
17495/13112    0.027    0.000    1.897    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
90810/85341    0.240    0.000    1.867    0.000 /usr/local/lib/python3.14t/uuid.py:178(__init__)
    10251    0.118    0.000    1.843    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
17696/15099    0.027    0.000    1.774    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:24(_read_response)
20000/19994    0.063    0.000    1.763    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:48(_read_from_socket)
17696/16277    0.031    0.000    1.730    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:111(readline)
20000/19995    1.658    0.000    1.661    0.000 {method 'recv' of '_socket.socket' objects}
  51041/1    0.031    0.000    1.655    1.655 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
  51041/1    0.074    0.000    1.655    1.655 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
        1    0.000    0.000    1.655    1.655 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
        1    0.000    0.000    1.655    1.655 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    1.655    1.655 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
    10200    0.010    0.000    1.501    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:253(gather)
    10200    0.053    0.000    1.488    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:99(to_view)
        1    0.000    0.000    1.401    1.401 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:232(plan_chain)
        1    0.001    0.001    1.401    1.401 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:82(resolve_chain_cross_root)
    10253    0.005    0.000    1.314    0.000 /workspace/jaseci/jac/jaclang/jac0core/archetype.jac:184(get_topology_index)
       51    0.074    0.001    1.306    0.026 /workspace/jaseci/jac/jaclang/runtimelib/impl/topology_index.impl.jac:99(decode)
97694/92061    0.141    0.000    1.287    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
        1    0.000    0.000    1.258    1.258 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:176(_sv_on_complete)
    40700    0.459    0.000    1.248    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:116(_serialize_attrs)
        1    0.008    0.008    1.175    1.175 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.main.impl.jac:201(commit)
       52    0.000    0.000    1.130    0.022 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:374(get)
      9/1    0.000    0.000    1.057    1.057 /usr/local/lib/python3.14t/threading.py:1030(_bootstrap)
      9/1    0.000    0.000    1.057    1.057 /usr/local/lib/python3.14t/threading.py:1065(_bootstrap_inner)
      9/1    0.000    0.000    1.057    1.057 {method 'run' of '_contextvars.Context' objects}
      9/1    0.000    0.000    1.057    1.057 /usr/local/lib/python3.14t/threading.py:1013(run)
      4/1    0.000    0.000    1.056    1.056 /usr/local/lib/python3.14t/site-packages/redis/client.py:1924(execute)
7498/6205    0.010    0.000    0.905    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1650(execute_command)
7498/7069    0.006    0.000    0.835    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:1749(pipeline_execute_command)
17686/15030    0.020    0.000    0.804    0.000 /workspace/jaseci/jac/jaclang/runtimelib/utils.jac:53(storage_key)
306797/303167    0.066    0.000    0.782    0.000 {method 'append' of 'list' objects}
198054/173310    0.069    0.000    0.684    0.000 /usr/local/lib/python3.14t/uuid.py:319(__hash__)
97694/92485    0.112    0.000    0.676    0.000 /usr/local/lib/python3.14t/json/encoder.py:185(encode)
7498/4068    0.019    0.000    0.613    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:384(store_raw)
 7502/948    0.018    0.000    0.600    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:146(find_raw)
70087/53532    0.100    0.000    0.584    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/encoders.py:14(encode)
188572/180583    0.145    0.000    0.579    0.000 /usr/local/lib/python3.14t/uuid.py:331(__str__)
88467/82792    0.042    0.000    0.542    0.000 {method 'join' of 'bytes' objects}
     9943    0.076    0.000    0.542    0.000 /workspace/jaseci/jac-scale/jac_scale/memory_hierarchy.jac:123(_snapshot_field_hashes)
        6    0.000    0.000    0.528    0.088 /usr/local/lib/python3.14t/_weakrefset.py:15(_remove)
    34122    0.009    0.000    0.525    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:15(_e_key)
    49493    0.067    0.000    0.517    0.000 /workspace/jaseci/jac-scale/jac_scale/memory_hierarchy.jac:113(_field_hash)
384176/361569    0.079    0.000    0.470    0.000 {built-in method builtins.len}
19990/19970    0.039    0.000    0.448    0.000 /usr/local/lib/python3.14t/site-packages/redis/utils.py:235(wrapper)
67997/64272    0.379    0.000    0.438    0.000 /usr/local/lib/python3.14t/json/encoder.py:207(iterencode)
9997/9996    0.019    0.000    0.408    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1306(send_command)
17495/16100    0.018    0.000    0.406    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/socket.py:133(purge)
        1    0.023    0.023    0.397    0.397 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:163(_visit_recursive)
    10251    0.118    0.000    0.396    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:131(_deserialize_archetype)
    51003    0.062    0.000    0.370    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:73(coerce)
    40700    0.350    0.000    0.352    0.000 {built-in method builtins.dir}
    57/48    0.000    0.000    0.345    0.007 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:1940(_cmd)
288572/276545    0.054    0.000    0.339    0.000 {built-in method builtins.hash}
17448/14483    0.015    0.000    0.337    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1165(__next__)
    57/48    0.000    0.000    0.318    0.007 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/mongo_client.py:2040(_retryable_read)
    21236    0.009    0.000    0.314    0.000 /usr/local/lib/python3.14t/uuid.py:291(__eq__)
198772/192967    0.096    0.000    0.312    0.000 /usr/local/lib/python3.14t/uuid.py:398(hex)
    20453    0.078    0.000    0.303    0.000 /workspace/jaseci/jac/jaclang/runtimelib/memory.jac:107(_tiered_access_log)
9993/9986    0.041    0.000    0.299    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:3004(get_connection)
    51041    0.025    0.000    0.294    0.000 /usr/local/lib/python3.14t/inspect.py:3247(bind_partial)
    51041    0.174    0.000    0.269    0.000 /usr/local/lib/python3.14t/inspect.py:3098(_bind)
17495/10225    0.123    0.000    0.260    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:146(pack)
17448/15099    0.019    0.000    0.239    0.000 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/cursor.py:1135(next)
187908/175418    0.063    0.000    0.234    0.000 {method 'encode' of 'str' objects}
    10202    0.024    0.000    0.230    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:244(plan_chain_ordered)
  2054231    0.214    0.000    0.227    0.000 {method 'startswith' of 'str' objects}
638463/638460    0.102    0.000    0.222    0.000 {built-in method builtins.getattr}
    10202    0.026    0.000    0.206    0.000 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:77(_materialize_ids)
   114/48    0.000    0.000    0.198    0.004 /usr/local/lib/python3.14t/site-packages/pymongo/_csot.py:118(csot_wrapper)
