id,tier,type,root
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
2b489803-06a7-4bc1-84f3-929490f46ef2,L3,Root,2b489803-06a7-4bc1-84f3-929490f46ef2
2b489803-06a7-4bc1-84f3-929490f46ef2,L3,Root,2b489803-06a7-4bc1-84f3-929490f46ef2
19de1da2-fc9e-4731-8f5a-8818c0c4ee81,L3,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
0fe1b0c2-cce2-4186-b893-e5fc20912b46,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
732259e1-a10e-479e-9ae2-850065c58f5b,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
44b64bca-479d-4c0c-bcbb-0cd601025714,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
65c4d03a-b714-4247-ad19-daadc490ebef,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
8ad0fa4a-e95f-44e3-a7d2-34179c11514b,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
9e6e186d-00a1-4277-b10c-fba16f632dd2,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
e9736fd3-9dfc-4df6-b256-a5ecaf6d8ecb,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
c5cbbe6a-2997-4ebc-a603-a40d19b17299,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
62046a7d-2654-47bb-8a67-6bb3a25d8296,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
c373e3f8-1a20-450c-aeca-2a518b3ac9ec,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
123b7082-0cb2-47ce-897c-8ec022a49075,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
c8ec250a-c747-4496-bab7-05d449556c0f,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
05a4036e-05e0-4bb6-9a14-d85c29e9c48e,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
446db027-3ca4-44ab-8a00-9917871c16a7,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
65ba45a6-45f9-4157-8dcd-02c9b2291188,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
92d208e0-820b-4e2e-87ea-7d75b62def00,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
b033e26f-36e6-4958-a3d9-5965d603827b,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
afbfe8e3-94c6-4cf9-aa90-3c707bc96378,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
e7c528a1-6163-4b3f-83d2-3b898e4480fa,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
142c397b-5eb2-4b63-bace-22e0995576b8,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
b8cd8736-73e3-4d73-baa8-f1aed20d20bd,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
1a1d25bf-2d0b-472c-bfc9-5c55273956ea,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
b6ceb4a7-8d7b-4b5d-b50f-e0c9587848ad,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
95feb41e-5535-44c7-ac76-1c028b78e338,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
5232153f-5232-46ae-a7ef-274893c1daf2,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
fd7f266c-b9db-421d-bdfa-a8fdf36e4e5a,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
fbf21a34-f962-4f52-9f23-0bffc7b6b597,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
8abe8471-63c6-4da4-ad44-1310083b17dd,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
4973c292-e4e6-4553-9a99-13447a56724e,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
fc805cf8-bc0a-4c15-9f2c-261d2d0a167f,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
99b25b11-20a8-4c88-b58a-4f35d9a14af8,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
6309dcfc-e2f8-4208-8772-9526f96a6b86,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
ef0da31a-e010-43f5-9909-96684f0f926b,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
f3d12547-052c-4383-82c2-d1c2b019743b,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
de746a56-e232-483e-b830-392c3bf168fd,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
52858c85-e45e-40d6-852c-62f518c73a62,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
45d25dce-b547-401e-8c95-13daab31472d,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
25765114-6c57-4928-a44a-9d741ae9baa8,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
6a9e9174-e1b5-4a4f-b370-9bd2d3b395c0,L1,Item,2b489803-06a7-4bc1-84f3-929490f46ef2
