id,tier,type,root
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
d7847f8b-7d91-44de-924e-3fa69c1e62ef,L3,Root,d7847f8b-7d91-44de-924e-3fa69c1e62ef
d7847f8b-7d91-44de-924e-3fa69c1e62ef,L3,Root,d7847f8b-7d91-44de-924e-3fa69c1e62ef
835cb903-0240-4940-aa11-4b9b6b447f18,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
1fa32659-bfcf-48ff-a860-b6025fa66e33,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
1684d812-4a18-4ad9-978c-cc7cd0314786,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
9ad0531c-7225-4aa2-95c8-ec6c5e2c6816,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
b7a6cf69-9687-4bf6-b4cf-58f4c0d86b4a,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
ed87dccd-d85b-438e-9bf5-520b67f5b3fd,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
6346c20d-047a-4c14-ac52-bc63c94ceeae,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
6790d273-5d88-4874-8f5d-38e05ecbf6c7,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
26873d84-0105-41e3-98c7-2d34b9db7684,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
337a82d0-3c47-47e7-9ff4-4e04ce947a30,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
88f696e3-fc48-4e4a-8b76-1268ba558323,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
720675de-7be4-463c-a2e8-89b0bbbc1b02,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
54c09b4d-5cdd-4b28-bebd-cdd816e38134,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
505f9efd-4fcd-4338-8b32-f17ff6f46b02,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
e09dadbd-5132-425b-8d4d-43c2d45d383d,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
52e9f60b-3fb5-4ad7-b63a-765b25f0433e,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
cd3e969f-1ac8-44f9-adb8-ddf70e4d2926,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
a054b25b-f776-4030-83dd-ad843ec93cf3,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
2c73dd64-fa55-4ab9-ab3b-aefc8a34b77e,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
694c19e8-5fea-4678-9cda-c99df75e0c46,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
a3dd2ba0-8b89-412c-bf4f-90788ae37189,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
5d7eedb2-11c5-4491-9291-255ab8acdbb7,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
a38c80fc-858c-4b06-8118-402307d256cd,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
50b960a9-f36a-4b63-9eca-b23ebff3dce0,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
c94fa09e-87b8-42a4-b3c3-14589fe3c028,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
9061733c-8142-4f64-bdca-dde44491f94b,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
451c4ae5-2d4b-4a05-bfc3-a043c1d72772,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
9e68162c-0ba8-4192-8cac-2a18a016e4c7,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
5f742851-23fb-4636-96d2-da82f987de7b,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
1358983e-9270-4431-b616-7615a7380f79,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
61018061-aad9-4156-b709-2507bc921945,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
db547ada-b76a-4c87-ac5d-da30ed0f76ac,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
4fa25747-3a64-413d-b084-a444ca03db1d,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
ce8f7b83-a804-46af-9721-a184f13fb8c1,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
def995f8-6224-4ee0-b9e5-4ac80c42f562,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
1131685f-f823-4193-ab36-3ed3579e07f4,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
a83eaca9-ff7d-449b-b44c-8d1ce3a4b8da,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
02d6baba-388f-48a5-b3bb-9faea1f7761a,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
124a6b02-40d1-49e1-b0c0-71fe1ab05b96,L3,Item,d7847f8b-7d91-44de-924e-3fa69c1e62ef
