id,tier,type,root
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
00000000-0000-0000-0000-000000000000,L3,Root,00000000-0000-0000-0000-000000000000
2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8,L3,Root,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8,L3,Root,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
a281ee5f-035a-4f6d-ad63-4b013317e1bc,L3,Profile,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
56d1e4ec-3f24-4964-b158-f81f7ce187b7,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
2a2f2e66-2c3c-4a62-8b3e-b6793aaee2e0,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
8902b185-ba2d-4ca9-94e4-31491c6760c1,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
657da336-4ca5-4a69-99e5-c761495d71ec,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
24b2da79-6c27-4fa9-9df1-8a7cebcdd725,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
50cfe28f-cb19-4ee1-a8f9-5712d13a0a15,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
4089d7d6-ca7c-469a-9276-4fe1c9b315fc,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
10005c10-0270-4389-b8d0-e049fc84c04c,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
0eb6ed3c-985e-41c3-a70f-953631bd2f4a,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
acc18306-dc41-4fa1-8993-cb1ac96cbe67,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
6d41e78c-7b93-46e9-9238-e87f5c67c99b,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
757ce2dc-9473-4b14-a298-d4cf9ff82f86,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
2c452807-fae5-444d-bf77-eaca4c9dff69,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
16b7c15b-dc5f-4c31-a5d3-939546de05da,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
1839de21-6233-4145-afd1-35efa45641f8,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
2901063f-bb67-47f5-b292-af088c9c6e58,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
ea9055e3-cf26-4514-9b5f-8d036e16562e,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
fa57811b-6349-442f-8566-5d0035528326,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
f32fcf71-b8f3-4dfa-bb29-e3d20839290d,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
63488327-edfd-412c-a9e7-b728b04a8f25,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
fc562ad0-1f09-4e05-a09b-9bc493d8db80,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
ed1f5712-997f-44a6-b0db-e8afe64ca7a0,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
c689ca3c-f54a-48c5-bd06-a4db532752e2,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
8388b9f0-b192-48d2-9c80-2f0238b8fdd8,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
6f0fde93-85f1-4ec8-8c05-48bffc927c7d,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
24ea268b-4339-4ddb-8316-13e3c1420214,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
0023047b-d50a-459c-a2c8-26b2827fedee,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
644a35f8-cf3c-4130-894b-8d54ead292e2,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
9f34ba09-3d4d-4a81-b646-5bf1cd182bec,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
7630ea2f-d3b8-409d-9457-885142cf6394,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
8b056a4b-69cd-4102-93bb-d0ff8f8c30b5,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
24e36126-85ec-4e6b-9ac1-89dcc518e120,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
24fb63b3-7118-4a57-9fec-ac89471b2ad4,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
2397c408-6088-449f-a717-5af4fa20a295,L3,Tweet,2a879d3b-9e7d-4ea1-8b21-d5dc4cb48ab8
