Tue Aug 25 18:24:01 2026    /workspace/jaseci_external_tools/littlex5/profiles/policy_oracle/limit_5000/load_feed/trial_5/jac_server.prof

         13511991 function calls (12927450 primitive calls) in 8.117 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      2/1    0.000    0.000    8.159    8.159 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
  51043/1    0.091    0.000    8.159    8.159 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
  51042/1    0.031    0.000    8.159    8.159 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
  51042/1    0.041    0.000    8.156    8.156 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
      2/1    0.001    0.000    8.115    8.115 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
        1    0.000    0.000    8.112    8.112 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    8.112    8.112 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
        1    0.058    0.058    6.896    6.896 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:163(_visit_recursive)
    40808    0.033    0.000    6.760    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
    10203    0.009    0.000    6.737    0.001 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
    10203    0.028    0.000    5.882    0.001 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
    10203    0.051    0.000    5.775    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
        1    0.000    0.000    5.082    5.082 /workspace/jaseci_external_tools/littlex5/server.jac:245(collect)
5000/2111    0.012    0.000    4.792    0.002 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
    10001    0.037    0.000    4.173    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:388(execute_plan)
        1    0.004    0.004    3.451    3.451 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:138(_execute_pushdown)
85614/82651    0.157    0.000    2.844    0.000 /usr/local/lib/python3.14t/uuid.py:178(__init__)
10253/7524    0.027    0.000    2.580    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
    36009    0.022    0.000    2.078    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
     5252    0.026    0.000    2.076    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
    30757    0.063    0.000    1.986    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
10514/10508    0.008    0.000    1.956    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
10252/8935    0.013    0.000    1.826    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
313552/62267    0.445    0.000    1.822    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
    10251    0.020    0.000    1.655    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
     5253    0.009    0.000    1.620    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
     5253    0.032    0.000    1.610    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
    10251    0.112    0.000    1.554    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
    10200    0.009    0.000    1.456    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:253(gather)
    10200    0.055    0.000    1.445    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:99(to_view)
     5253    0.009    0.000    1.225    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
10259/8586    0.019    0.000    1.218    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
     5253    0.010    0.000    1.216    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
        1    0.000    0.000    1.216    1.216 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:176(_sv_on_complete)
