Tue Aug 25 21:28:23 2026    /workspace/jaseci_external_tools/littlex5/profiles/policy_coaccess-pooled-N5/limit_12500/load_feed/trial_19/jac_server.prof

         16853845 function calls (15886943 primitive calls) in 20.290 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    40808    0.032    0.000   18.997    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
    10203    0.009    0.000   18.830    0.002 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
    10203    0.054    0.000   18.005    0.002 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
    10200    0.010    0.000   10.664    0.001 /workspace/jaseci_external_tools/littlex5/server.jac:253(gather)
    10200    9.161    0.001   10.650    0.001 /workspace/jaseci_external_tools/littlex5/server.jac:99(to_view)
  232/115    0.000    0.000    9.658    0.084 /usr/local/lib/python3.14t/contextlib.py:145(__exit__)
143749/143409    0.034    0.000    9.526    0.000 {built-in method builtins.next}
    61028    0.018    0.000    9.246    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    9.207    4.603 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/topology.py:556(on_change)
        1    0.000    0.000    9.207    9.207 /usr/local/lib/python3.14t/site-packages/pymongo/synchronous/monitor.py:210(_run)
    10242    0.003    0.000    9.110    0.001 /usr/local/lib/python3.14t/logging/__init__.py:1769(isEnabledFor)
12498/625    0.023    0.000    9.011    0.014 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
    10203    0.050    0.000    8.792    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
        1    0.000    0.000    8.097    8.097 /workspace/jaseci_external_tools/littlex5/server.jac:245(collect)
    10001    0.039    0.000    6.849    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:388(execute_plan)
22370/10548    0.050    0.000    6.157    0.001 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
        1    0.007    0.007    5.474    5.474 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:138(_execute_pushdown)
22378/12308    0.040    0.000    4.700    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
19752/19682    0.016    0.000    3.981    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
     9826    0.049    0.000    3.784    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
22378/14191    0.034    0.000    3.605    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
22324/14688    0.027    0.000    3.115    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
     9872    0.017    0.000    2.936    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
     9872    0.061    0.000    2.923    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
101992/91430    0.145    0.000    2.448    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
     9872    0.016    0.000    2.282    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
     9872    0.019    0.000    2.256    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
    30757    0.069    0.000    2.213    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
     9582    0.021    0.000    2.174    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:141(execute_plan)
372574/89491    0.522    0.000    2.135    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
    40583    0.021    0.000    2.131    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
      2/1    0.000    0.000    2.019    2.019 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
  51042/1    0.090    0.000    2.019    2.019 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
  51041/1    0.032    0.000    2.019    2.019 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
  51041/1    0.041    0.000    2.019    2.019 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
        1    0.000    0.000    2.019    2.019 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
