node_num,edge_num,tweet_num,ttg_enabled,ttg_total_ms,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,resolve_total_ms,materialize_ms,prefetch_wait_ms
,,,dbridge_like,5104.001,0.000,0.000,5005.983,98.594,0.000,4870.329,5005.407
