Tue Aug 25 20:40:51 2026    /workspace/jaseci_external_tools/littlex5/profiles/policy_markov1-pooled-N5/limit_12500/load_feed/trial_14/jac_server.prof

         16925903 function calls (15996286 primitive calls) in 20.545 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    40808    0.032    0.000   19.176    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
    10203    0.046    0.000   18.131    0.002 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
      2/1    0.000    0.000   11.426   11.426 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
  51042/1    0.093    0.000   11.426   11.426 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
  51041/1    0.032    0.000   11.426   11.426 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
  51041/1    0.042    0.000   11.426   11.426 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
    10203    0.008    0.000    9.828    0.001 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
143785/143421    0.034    0.000    9.292    0.000 {built-in method builtins.next}
  248/122    0.000    0.000    9.279    0.076 /usr/local/lib/python3.14t/contextlib.py:145(__exit__)
    61212    0.034    0.000    9.238    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:158(_sv_tag_of)
    81618    9.188    0.000    9.202    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:121(_unwrap)
    10203    0.052    0.000    8.974    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
12499/2064    0.030    0.000    8.588    0.004 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
        1    0.000    0.000    8.283    8.283 /workspace/jaseci_external_tools/littlex5/server.jac:245(collect)
22551/12144    0.058    0.000    7.594    0.001 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
    10001    0.039    0.000    6.248    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:388(execute_plan)
        1    0.007    0.007    6.214    6.214 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:138(_execute_pushdown)
22559/13925    0.046    0.000    4.999    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
    68140    0.061    0.000    4.780    0.000 /workspace/jaseci/jac/jaclang/runtimelib/topology_index.jac:20(_get_col)
    10002    0.051    0.000    4.371    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
20112/20032    0.016    0.000    4.093    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
    10052    0.016    0.000    4.031    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:739(<lambda>)
    10052    0.020    0.000    3.998    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:679(_send_command_parse_response)
22501/14091    0.030    0.000    3.836    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
103029/93701    0.158    0.000    3.296    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
22559/15545    0.039    0.000    2.932    0.000 /usr/local/lib/python3.14t/site-packages/redis/_parsers/resp2.py:12(read_response)
    10052    0.017    0.000    2.906    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:717(execute_command)
    10052    0.059    0.000    2.875    0.000 /usr/local/lib/python3.14t/site-packages/redis/client.py:720(_execute_command)
341605/335025    0.084    0.000    2.568    0.000 {method 'append' of 'list' objects}
    30757    0.068    0.000    2.472    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
     9756    0.022    0.000    2.285    0.000 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.mongo.impl.jac:141(execute_plan)
        1    0.000    0.000    2.238    2.238 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
        1    0.000    0.000    2.238    2.238 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
        1    0.000    0.000    2.237    2.237 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
