Tue Aug 25 19:35:29 2026    /workspace/jaseci_external_tools/littlex5/profiles/policy_ttg/limit_7500/load_feed/trial_1/jac_server.prof

         12969809 function calls (12318464 primitive calls) in 7.554 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    10001    0.037    0.000   10.287    0.001 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:388(execute_plan)
7500/2249    0.016    0.000    8.964    0.004 /usr/local/lib/python3.14t/site-packages/redis/client.py:1867(parse_response)
      2/1    0.000    0.000    7.597    7.597 /workspace/jaseci/jac/jaclang/runtimelib/server.jac:495(_jac_walker_execute)
  51053/1    0.089    0.000    7.597    7.597 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:2211(proxy)
  51052/1    0.032    0.000    7.597    7.597 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:89(__call__)
  51052/1    0.042    0.000    7.594    7.594 /workspace/jaseci/jac/jaclang/jac0core/plugin.jac:84(_call_impl)
      2/1    0.000    0.000    7.591    7.591 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:653(spawn)
        1    0.000    0.000    7.417    7.417 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:548(spawn_call)
293906/290725    0.061    0.000    6.491    0.000 {method 'append' of 'list' objects}
    40808    0.032    0.000    5.800    0.000 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:127(run_typed)
    10203    0.008    0.000    5.654    0.001 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel_sv.jac:130(call)
    10203    0.029    0.000    4.915    0.000 /workspace/jaseci/jac/jaclang/jac0core/runtime.jac:1158(refs)
10495/5061    0.026    0.000    4.333    0.001 /usr/local/lib/python3.14t/site-packages/redis/client.py:775(parse_response)
        1    0.000    0.000    4.099    4.099 /workspace/jaseci_external_tools/littlex5/server.jac:245(collect)
    10443    0.026    0.000    3.571    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/memory.impl.jac:385(promote_raw)
    10203    0.051    0.000    3.009    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/planner.impl.jac:212(execute_path)
10503/6826    0.021    0.000    2.860    0.000 /usr/local/lib/python3.14t/site-packages/redis/connection.py:1328(read_response)
10493/7603    0.016    0.000    2.784    0.000 /usr/local/lib/python3.14t/site-packages/redis/commands/core.py:2683(setex)
    10251    0.019    0.000    2.608    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:103(deserialize)
    33750    0.017    0.000    2.086    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:86(serialize)
284185/48713    0.419    0.000    2.068    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:107(_serialize_value)
    30757    0.063    0.000    2.010    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:135(_compute_hash)
        1    0.002    0.002    1.815    1.815 /workspace/jaseci/jac/jaclang/runtimelib/planner.jac:138(_execute_pushdown)
301776/282149    0.064    0.000    1.806    0.000 {built-in method builtins.len}
6098/5710    0.006    0.000    1.757    0.000 /usr/local/lib/python3.14t/site-packages/redis/retry.py:101(call_with_retry)
     2993    0.014    0.000    1.555    0.001 /workspace/jaseci/jac-scale/jac_scale/impl/memory_hierarchy.redis.impl.jac:62(put)
    10251    0.109    0.000    1.529    0.000 /workspace/jaseci/jac/jaclang/runtimelib/impl/serializer.impl.jac:128(_deserialize_anchor)
    10200    0.009    0.000    1.468    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:253(gather)
    10200    0.059    0.000    1.458    0.000 /workspace/jaseci_external_tools/littlex5/server.jac:99(to_view)
        1    0.000    0.000    1.365    1.365 /workspace/jaseci/jac/jaclang/jac0core/osp_kernel.jac:214(osp_spawn)
56226/50520    0.091    0.000    1.262    0.000 /usr/local/lib/python3.14t/json/__init__.py:185(dumps)
